0,1,2,3,4,5,6,7,8,9
28,4,3,5,27,26,3,5,11,
27,,,,,,,,,
9,20,16,22,14,,,,,
34,,,,,,,,,
8,14,11,15,14,13,6,,,
27,16,21,14,8,11,28,20,17,
29,18,20,32,33,,,,,
23,33,26,30,4,2,10,18,19,17
20,16,28,24,3,5,22,10,,
31,,,,,,,,,
7,,,,,,,,,
29,,,,,,,,,
28,10,3,28,30,28,24,32,8,11
8,22,25,19,3,13,16,23,21,15
28,12,,,,,,,,
7,17,21,17,2,1,,,,
20,12,27,9,12,7,6,13,29,27
29,3,27,21,28,21,,,,
17,5,34,36,33,24,26,,,
11,27,23,22,27,3,33,32,,
26,15,7,1,20,31,36,35,30,6
9,10,2,1,30,,,,,
27,17,10,18,31,17,21,4,,
13,,,,,,,,,
9,31,21,12,16,10,5,30,1,30
11,31,15,23,24,30,19,29,,
34,9,23,14,11,,,,,
6,11,,,,,,,,
15,36,24,30,,,,,,
13,8,14,8,15,32,1,30,11,
24,11,28,30,31,2,10,,,
20,11,13,30,4,17,21,26,27,26
19,12,31,30,21,34,,,,
30,27,20,16,12,15,35,29,,
32,,,,,,,,,
33,8,14,6,9,,,,,
3,27,24,21,,,,,,
22,33,31,12,22,25,1,5,9,
18,2,5,,,,,,,
19,,,,,,,,,
28,34,36,11,,,,,,
36,19,29,19,,,,,,
32,22,24,12,17,,,,,
2,30,1,5,20,9,8,12,10,1
19,17,21,,,,,,,
28,12,15,,,,,,,
2,10,,,,,,,,
13,11,8,,,,,,,
6,24,5,28,,,,,,
16,1,3,33,13,20,17,,,
19,10,17,23,14,13,,,,
33,35,36,7,6,21,29,24,28,6
15,17,12,8,1,10,13,,,
2,3,27,28,18,,,,,
27,3,29,2,3,5,1,7,12,26
6,12,11,5,3,19,,,,
34,18,10,,,,,,,
15,13,9,7,9,27,,,,
6,,,,,,,,,
17,21,28,3,24,31,22,,,
7,,,,,,,,,
25,22,,,,,,,,
25,,,,,,,,,
8,15,7,3,34,9,28,4,,
29,23,25,26,24,,,,,
6,15,14,6,12,7,11,31,10,
1,7,11,,,,,,,
18,34,36,34,18,,,,,
11,13,31,12,32,19,,,,
23,,,,,,,,,
32,6,31,12,7,12,9,,,
16,13,8,,,,,,,
14,,,,,,,,,
19,27,,,,,,,,
23,16,19,,,,,,,
13,25,1,3,,,,,,
10,9,12,11,16,7,18,27,8,
10,19,32,3,5,27,17,13,15,
32,35,,,,,,,,
14,,,,,,,,,
32,27,32,20,10,8,26,27,4,23
12,8,9,22,,,,,,
10,,,,,,,,,
21,,,,,,,,,
18,20,2,13,4,17,,,,
1,12,7,,,,,,,
10,27,32,35,21,27,26,34,13,
17,,,,,,,,,
5,1,,,,,,,,
29,,,,,,,,,
33,5,22,2,,,,,,
35,36,15,11,,,,,,
16,15,29,9,10,,,,,
28,34,17,8,,,,,,
16,6,32,15,11,,,,,
29,32,34,10,12,,,,,
35,16,6,20,17,18,25,5,,
4,16,6,16,12,14,6,,,
24,6,16,24,11,15,16,7,2,4
7,21,36,29,27,,,,,
28,,,,,,,,,
18,8,6,16,15,8,,,,
5,10,30,7,26,17,9,34,4,35
32,34,29,34,11,35,,,,
23,22,21,26,24,20,,,,
13,8,17,28,21,12,36,32,16,
6,11,7,20,17,10,34,,,
12,11,6,31,19,6,5,28,21,12
5,24,7,12,,,,,,
2,18,6,2,10,33,32,,,
28,16,4,22,,,,,,
8,6,4,1,19,18,16,7,,
22,25,26,15,35,29,28,,,
21,6,20,28,22,8,13,,,
8,4,2,34,23,26,15,,,
11,31,18,21,11,16,11,15,11,
22,3,33,,,,,,,
20,22,23,,,,,,,
34,10,13,36,15,,,,,
8,11,6,8,18,12,20,,,
35,5,14,3,4,,,,,
9,2,7,6,16,11,31,,,
22,,,,,,,,,
27,23,26,13,,,,,,
12,25,32,3,16,10,12,29,8,
10,12,25,31,,,,,,
3,34,,,,,,,,
22,6,9,14,23,,,,,
20,35,33,16,36,33,9,2,28,30
13,31,11,14,24,31,,,,
16,15,12,14,7,9,17,10,,
19,25,24,25,2,4,,,,
29,20,19,18,14,11,12,28,,
1,3,28,30,2,1,,,,
34,14,8,13,15,35,,,,
17,18,4,2,3,9,29,17,4,2
35,28,22,25,,,,,,
8,7,,,,,,,,
1,5,31,20,27,7,36,,,
14,12,8,27,3,6,13,28,,
12,26,25,26,22,25,36,33,10,
27,1,4,1,5,30,33,34,9,
2,14,8,14,27,29,6,22,25,30
9,26,23,8,3,1,31,35,,
29,,,,,,,,,
26,3,2,9,11,17,,,,
29,,,,,,,,,
33,32,,,,,,,,
30,3,36,18,16,4,12,21,35,
21,14,34,18,10,18,10,33,,
34,4,18,10,,,,,,
29,35,36,20,9,12,9,13,30,
31,6,4,3,,,,,,
6,16,11,27,26,33,30,10,,
18,9,13,26,22,25,,,,
5,13,2,1,30,14,8,,,
28,22,26,24,,,,,,
13,9,16,6,31,8,31,13,,
6,22,23,,,,,,,
6,24,2,3,1,4,,,,
23,35,14,3,16,35,13,33,,
6,11,33,32,,,,,,
25,2,,,,,,,,
26,24,28,24,23,1,4,,,
27,28,,,,,,,,
13,21,34,16,34,21,30,12,24,26
22,23,15,12,35,,,,,
32,28,13,11,29,20,19,,,
3,27,2,5,30,9,10,5,,
21,2,16,28,30,24,25,,,
33,32,35,34,19,10,12,,,
9,17,,,,,,,,
20,4,16,12,10,12,17,,,
19,18,8,9,27,12,,,,
1,11,6,36,,,,,,
9,7,2,30,36,32,3,33,,
4,19,33,34,9,32,,,,
11,34,2,3,34,,,,,
36,35,32,6,3,2,,,,
18,,,,,,,,,
21,14,21,17,7,31,36,22,27,34
26,13,17,26,3,18,31,26,25,
17,26,28,2,26,27,26,,,
26,2,5,1,5,21,2,30,1,
15,36,,,,,,,,
13,17,2,4,19,18,2,4,,
22,25,8,25,,,,,,
31,9,12,7,21,12,6,33,30,
21,25,24,11,3,18,,,,
12,11,12,6,12,35,30,,,
2,19,18,32,33,,,,,
18,,,,,,,,,
10,21,25,26,33,34,3,10,31,35
18,26,21,17,,,,,,
15,27,8,14,13,6,23,25,36,
33,36,33,10,12,10,,,,
26,1,17,9,2,15,7,6,8,9
8,35,36,21,22,26,32,,,
27,,,,,,,,,
30,20,9,3,27,11,16,,,
29,,,,,,,,,
27,1,,,,,,,,
27,32,11,1,15,34,5,4,,
6,14,13,3,8,12,11,6,,
1,20,5,,,,,,,
14,,,,,,,,,
20,6,11,34,32,12,10,18,21,
1,26,,,,,,,,
15,7,23,15,8,18,,,,
9,27,,,,,,,,
12,31,32,28,2,3,22,,,
25,24,20,19,3,,,,,
11,8,26,1,,,,,,
13,11,7,33,26,32,36,8,18,34
28,17,2,,,,,,,
34,35,33,35,28,12,11,12,,
3,15,,,,,,,,
12,36,34,36,,,,,,
2,5,23,8,16,24,28,,,
3,18,10,12,15,18,13,16,10,31
9,31,7,9,19,,,,,
18,10,22,2,5,12,35,6,,
18,4,3,17,11,,,,,
18,,,,,,,,,
27,6,33,27,15,11,15,,,
13,24,35,22,14,,,,,
5,1,18,4,,,,,,
6,15,14,8,,,,,,
2,,,,,,,,,
20,12,27,22,26,6,16,25,9,
14,,,,,,,,,
35,2,,,,,,,,
34,,,,,,,,,
2,6,,,,,,,,
21,30,7,14,15,6,30,28,4,28
34,9,10,11,7,19,17,27,,
5,10,15,,,,,,,
35,32,25,29,10,18,20,18,,
21,14,,,,,,,,
15,23,25,31,6,14,18,8,17,9
35,19,4,5,2,9,,,,
5,1,,,,,,,,
29,31,25,,,,,,,
31,18,,,,,,,,
31,2,10,19,8,13,11,15,12,
36,32,24,10,28,3,27,15,10,12
29,15,7,36,26,30,21,,,
30,23,,,,,,,,
16,17,,,,,,,,
7,11,15,2,4,,,,,
35,30,36,32,17,8,17,7,,
36,31,,,,,,,,
4,34,24,16,8,21,12,11,,
3,2,,,,,,,,
4,30,28,25,22,,,,,
28,30,20,12,7,8,10,18,26,27
27,29,,,,,,,,
31,33,32,9,,,,,,
14,30,10,21,28,,,,,
2,35,36,,,,,,,
21,31,,,,,,,,
1,27,23,25,,,,,,
28,29,35,28,9,2,,,,
14,3,6,14,6,18,10,14,15,
32,34,32,35,27,26,,,,
6,24,9,20,9,,,,,
7,30,3,30,26,27,29,11,,
18,8,6,21,3,,,,,
27,21,8,15,6,8,18,29,28,
9,36,,,,,,,,
19,8,12,35,34,15,32,22,17,10
13,3,1,23,27,,,,,
2,8,32,24,17,,,,,
12,16,3,30,26,6,,,,
28,32,5,,,,,,,
36,21,10,2,35,21,32,15,,
15,,,,,,,,,
24,25,24,29,36,10,32,20,19,
4,5,15,11,29,20,7,,,
10,31,29,5,14,22,33,,,
26,24,32,20,18,,,,,
30,13,24,28,29,25,26,23,20,9
26,36,,,,,,,,
7,6,33,17,21,19,29,11,,
25,33,3,15,8,13,14,8,11,6
20,19,20,24,11,,,,,
4,3,35,33,7,32,,,,
18,8,7,1,,,,,,
15,30,25,14,6,16,34,15,12,28
10,22,24,,,,,,,
25,29,,,,,,,,
12,27,9,2,6,5,,,,
21,,,,,,,,,
15,8,19,2,18,8,2,17,,
33,13,1,30,36,6,,,,
4,35,13,,,,,,,
24,16,34,,,,,,,
26,5,17,5,18,10,1,22,18,5
27,24,26,22,35,9,,,,
2,22,6,3,,,,,,
16,24,5,29,28,,,,,
5,28,4,33,18,8,17,,,
24,9,31,11,7,19,20,,,
11,4,9,,,,,,,
32,35,16,14,32,34,26,,,
35,15,21,8,20,10,,,,
7,17,7,6,11,,,,,
35,11,35,34,33,22,,,,
7,30,11,12,8,12,5,6,,
31,4,2,5,21,11,12,9,1,
34,15,35,31,6,12,6,8,9,12
24,9,3,14,6,,,,,
31,8,7,10,2,9,,,,
2,32,24,20,,,,,,
11,7,30,20,9,32,35,28,,
34,4,19,2,26,3,27,18,13,6
12,8,21,27,26,23,16,36,,
29,27,,,,,,,,
14,6,7,21,31,12,16,4,,
32,34,32,36,32,1,9,25,,
9,30,33,19,10,,,,,
28,30,9,10,8,14,3,4,,
20,10,19,24,36,6,18,22,33,32
33,10,34,1,5,8,1,,,
4,19,16,7,14,17,8,9,7,
30,34,,,,,,,,
11,23,28,11,17,23,21,12,33,1
13,15,10,14,32,29,25,28,,
32,13,,,,,,,,
5,34,23,8,6,12,31,30,22,23
9,7,,,,,,,,
25,24,29,25,29,,,,,
7,12,18,7,,,,,,
15,12,9,8,14,16,14,15,,
27,5,2,1,4,,,,,
32,33,34,19,36,33,34,18,21,19
20,32,12,4,21,9,3,32,,
20,7,,,,,,,,
34,28,27,14,19,2,10,25,23,34
8,17,36,35,24,3,,,,
5,,,,,,,,,
29,18,4,,,,,,,
28,24,28,26,,,,,,
25,23,,,,,,,,
13,11,19,17,32,,,,,
9,31,7,6,2,4,1,,,
23,6,5,1,4,1,36,,,
5,1,4,,,,,,,
2,4,2,1,5,2,13,,,
17,10,,,,,,,,
15,,,,,,,,,
21,7,16,28,24,,,,,
6,23,6,17,34,35,5,29,,
10,19,33,36,31,,,,,
15,3,5,7,5,,,,,
33,12,7,21,31,28,36,,,
27,21,9,,,,,,,
4,29,,,,,,,,
19,17,9,10,9,20,,,,
1,24,27,29,28,11,2,,,
5,28,27,23,35,,,,,
28,15,11,13,22,8,15,,,
5,2,,,,,,,,
25,31,12,5,4,18,26,27,,
34,,,,,,,,,
36,34,25,,,,,,,
36,14,33,28,23,9,30,3,,
3,5,,,,,,,,
5,1,4,5,17,20,29,19,17,21
8,18,33,34,26,22,36,10,36,2
13,8,35,5,,,,,,
5,21,25,27,29,25,26,,,
27,18,,,,,,,,
3,28,22,2,,,,,,
26,4,1,30,16,34,33,,,
21,8,4,32,29,28,29,11,7,
25,27,9,2,5,24,26,27,,
1,5,4,34,11,,,,,
32,4,5,28,23,27,22,26,,
35,5,,,,,,,,
20,31,14,11,22,10,12,1,,
24,22,3,27,3,28,1,,,
31,30,1,28,30,29,27,28,2,5
4,7,,,,,,,,
17,18,36,34,36,,,,,
1,9,17,20,17,20,,,,
19,18,,,,,,,,
19,4,22,,,,,,,
16,14,36,11,20,17,32,,,
12,8,17,19,32,35,34,,,
20,22,,,,,,,,
15,34,7,22,8,9,,,,
36,,,,,,,,,
7,12,28,32,7,2,,,,
13,16,26,27,10,35,36,8,18,8
15,10,18,8,24,34,36,,,
29,11,9,10,2,33,,,,
27,10,9,,,,,,,
8,17,20,7,12,,,,,
1,2,22,28,12,24,27,34,1,
33,20,19,17,12,14,16,4,,
9,,,,,,,,,
11,31,,,,,,,,
7,29,22,25,10,,,,,
12,11,7,11,36,34,24,1,,
25,9,36,30,16,31,13,16,13,19
36,7,12,7,,,,,,
36,16,17,21,24,30,8,,,
13,11,13,20,,,,,,
29,34,32,28,10,18,9,,,
31,30,2,27,24,7,6,19,18,
13,14,,,,,,,,
15,14,12,36,35,26,6,,,
5,2,24,31,11,13,7,13,24,21
20,36,,,,,,,,
9,35,33,6,11,6,34,35,,
4,21,36,4,22,,,,,
28,12,15,,,,,,,
18,19,26,,,,,,,
19,28,27,22,28,24,25,,,
34,15,13,23,27,35,24,17,,
36,35,12,14,,,,,,
18,17,20,25,26,35,33,,,
36,2,,,,,,,,
31,29,8,,,,,,,
26,23,26,,,,,,,
17,20,4,16,8,27,,,,
36,18,34,5,1,4,,,,
22,27,25,22,24,25,6,30,20,
25,26,23,3,2,18,31,1,25,22
5,36,31,30,29,24,32,33,35,33
7,36,35,27,10,31,35,34,,
31,8,16,35,32,33,,,,
5,36,35,20,23,26,34,9,,
9,18,11,12,,,,,,
22,31,35,32,3,23,5,2,,
24,28,12,14,8,10,20,9,17,
5,28,17,24,23,4,34,22,26,
27,28,19,30,12,30,10,,,
18,17,36,33,,,,,,
26,24,25,22,,,,,,
12,17,19,10,28,3,27,19,,
20,18,15,6,28,30,10,,,
33,26,,,,,,,,
20,,,,,,,,,
4,2,28,27,32,35,12,27,6,28
34,6,16,3,28,7,30,5,29,30
20,13,34,9,,,,,,
34,35,,,,,,,,
10,12,,,,,,,,
31,30,28,5,7,,,,,
13,19,,,,,,,,
28,29,28,7,17,,,,,
3,9,20,26,,,,,,
14,12,14,36,34,22,12,7,12,16
19,2,5,8,1,,,,,
18,,,,,,,,,
5,32,35,27,25,,,,,
29,13,25,10,,,,,,
11,24,32,36,35,3,28,34,,
18,20,36,9,4,24,2,4,,
6,,,,,,,,,
21,13,11,13,28,5,4,,,
4,25,16,7,6,,,,,
11,22,27,26,10,18,23,24,29,
12,3,18,,,,,,,
28,30,,,,,,,,
22,30,1,29,24,,,,,
22,,,,,,,,,
1,4,30,31,22,34,2,4,7,18
5,2,10,32,35,32,,,,
10,2,17,,,,,,,
24,27,23,25,,,,,,
23,33,,,,,,,,
28,29,27,25,23,16,,,,
2,4,26,12,13,15,13,14,,
24,25,26,27,28,32,34,36,,
5,34,17,22,3,,,,,
23,8,18,2,9,10,19,18,,
22,26,31,13,,,,,,
10,,,,,,,,,
30,34,29,12,8,17,2,11,,
7,8,18,9,20,,,,,
36,20,25,24,12,10,27,3,36,
29,6,2,18,28,,,,,
9,35,9,27,5,26,23,31,,
29,25,26,27,,,,,,
25,7,11,,,,,,,
31,18,23,14,16,8,,,,
36,8,15,35,36,33,35,31,,
20,26,1,4,34,32,3,9,,
32,33,36,28,11,16,7,14,1,3
14,23,26,1,30,12,11,,,
28,30,20,21,14,15,22,8,15,9
21,31,15,13,9,11,,,,
2,18,13,11,29,10,4,32,,
32,23,11,5,2,10,20,6,31,
27,14,15,28,21,6,31,12,,
10,28,,,,,,,,
19,12,23,24,25,29,,,,
21,5,12,28,24,27,29,18,16,
14,11,31,21,14,21,12,22,28,
8,18,15,7,31,21,14,6,,
13,24,6,11,2,10,2,10,,
9,16,1,2,24,36,35,,,
27,25,27,26,25,34,24,18,,
3,2,21,,,,,,,
32,11,27,28,22,33,,,,
22,16,12,,,,,,,
18,8,23,25,,,,,,
22,6,7,23,25,30,32,1,,
31,12,19,28,27,12,31,6,7,22
7,17,21,2,21,26,22,32,11,
1,10,8,15,,,,,,
2,10,,,,,,,,
24,23,18,30,,,,,,
18,8,30,,,,,,,
27,,,,,,,,,
15,33,34,16,8,,,,,
25,9,12,9,,,,,,
15,12,29,28,19,8,7,,,
5,1,4,35,24,30,13,7,,
7,13,8,14,12,32,,,,
18,8,,,,,,,,
2,,,,,,,,,
26,,,,,,,,,
19,13,29,28,30,6,8,7,25,33
24,16,,,,,,,,
26,6,27,7,14,,,,,
12,32,7,13,9,30,33,34,6,
24,29,,,,,,,,
25,22,26,15,8,1,16,4,35,15
8,28,24,,,,,,,
36,9,17,10,2,1,6,,,
28,4,34,13,28,6,12,27,22,23
22,30,8,15,,,,,,
17,21,23,27,29,,,,,
22,10,20,28,30,17,8,9,7,
7,33,24,22,23,22,36,15,,
12,14,,,,,,,,
29,28,,,,,,,,
16,13,14,35,2,1,,,,
13,6,11,,,,,,,
7,14,6,12,4,2,10,29,20,
29,24,,,,,,,,
11,,,,,,,,,
1,25,,,,,,,,
12,21,5,4,12,10,,,,
23,35,,,,,,,,
4,1,4,27,,,,,,
20,9,13,17,8,,,,,
16,13,,,,,,,,
11,33,5,36,32,27,26,16,8,
6,7,3,,,,,,,
35,19,8,18,3,,,,,
21,8,25,6,16,10,,,,
31,18,6,33,,,,,,
6,7,21,30,15,12,11,17,,
21,24,29,8,4,35,9,8,,
2,6,15,5,36,35,34,27,31,2
3,32,,,,,,,,
21,30,21,28,9,22,24,6,14,
8,32,33,34,,,,,,
7,12,9,7,2,,,,,
27,26,27,20,4,1,22,13,14,
31,12,6,11,4,36,35,36,,
25,27,6,31,1,31,13,31,30,
23,10,2,5,19,22,23,26,,
18,22,9,33,4,13,18,,,
3,28,3,18,8,,,,,
16,27,,,,,,,,
18,34,10,19,36,34,26,27,28,19
13,18,8,18,16,17,,,,
36,21,17,15,14,15,14,16,11,
1,3,2,3,32,33,34,32,,
34,35,32,24,16,14,12,11,13,18
32,,,,,,,,,
1,4,,,,,,,,
33,5,3,,,,,,,
2,1,4,36,6,3,,,,
1,20,,,,,,,,
5,27,25,9,,,,,,
12,31,14,12,6,,,,,
24,,,,,,,,,
30,14,,,,,,,,
32,33,14,16,,,,,,
36,34,27,26,27,2,31,21,16,4
7,13,,,,,,,,
26,,,,,,,,,
11,30,,,,,,,,
36,10,33,36,8,15,13,16,,
30,32,,,,,,,,
12,17,,,,,,,,
24,,,,,,,,,
30,10,17,18,12,6,7,6,8,
11,35,6,,,,,,,
5,19,36,33,32,36,32,14,35,
30,28,27,11,31,,,,,
2,34,12,21,18,20,24,29,,
30,35,31,17,7,34,14,6,,
25,26,17,5,27,32,33,10,,
6,25,2,1,2,31,15,,,
4,10,8,21,17,,,,,
30,,,,,,,,,
6,7,3,2,18,33,35,,,
8,20,16,7,10,1,4,5,3,
10,24,27,3,,,,,,
29,3,,,,,,,,
11,32,14,28,29,23,3,4,,
3,27,15,11,,,,,,
8,17,19,31,,,,,,
3,12,16,19,9,20,12,16,21,3
28,6,23,25,23,3,30,6,,
24,29,13,27,16,14,11,28,25,
22,26,25,26,25,30,9,10,,
8,18,28,30,3,,,,,
24,10,3,27,29,2,4,,,
27,28,,,,,,,,
32,,,,,,,,,
7,34,17,19,17,8,13,6,,
4,35,34,32,34,25,,,,
13,7,11,13,33,20,5,24,,
8,24,9,12,27,10,25,,,
12,28,11,,,,,,,
30,18,2,17,24,7,8,5,29,
1,13,,,,,,,,
32,33,3,5,32,34,9,,,
27,20,1,34,28,7,,,,
35,33,,,,,,,,
9,2,9,2,4,28,19,,,
2,36,19,13,15,36,13,33,36,
9,24,25,34,15,8,11,,,
26,,,,,,,,,
8,5,1,6,13,11,14,,,
8,6,,,,,,,,
33,32,35,32,34,35,,,,
35,27,3,36,35,14,,,,
15,13,26,25,7,21,3,27,22,
16,10,22,,,,,,,
2,35,33,35,34,32,8,19,,
8,17,15,,,,,,,
6,30,28,35,15,31,8,,,
3,,,,,,,,,
21,16,14,15,6,31,6,20,,
13,33,14,8,9,,,,,
24,25,13,29,27,6,7,11,15,8
8,18,10,8,24,,,,,
21,33,10,23,,,,,,
9,8,7,25,2,1,,,,
21,,,,,,,,,
15,,,,,,,,,
4,14,16,18,2,5,26,,,
34,36,5,27,35,25,30,31,26,34
35,11,30,15,2,29,34,6,,
32,,,,,,,,,
7,16,11,12,4,,,,,
9,10,28,7,14,,,,,
21,10,19,29,17,,,,,
31,11,29,25,22,,,,,
10,21,8,16,12,9,,,,
33,35,21,12,15,11,7,,,
12,32,,,,,,,,
32,17,14,6,16,15,12,14,30,
23,,,,,,,,,
9,26,31,13,30,,,,,
3,11,15,4,,,,,,
11,28,,,,,,,,
18,23,26,23,7,23,13,14,7,6
23,29,28,29,3,5,4,15,8,10
22,1,13,26,32,35,36,,,
16,24,29,27,23,32,34,,,
18,12,35,13,,,,,,
27,11,14,11,13,5,21,17,,
19,5,11,31,21,10,12,10,,
21,12,15,18,20,24,10,,,
2,34,,,,,,,,
31,16,10,2,19,8,25,20,19,
19,8,4,2,17,8,18,,,
10,19,1,4,,,,,,
17,19,,,,,,,,
13,3,20,19,17,19,25,,,
2,17,18,20,23,27,,,,
32,,,,,,,,,
20,18,5,29,8,20,19,32,,
31,1,11,35,31,5,27,10,8,
1,5,3,28,30,9,,,,
7,8,,,,,,,,
24,,,,,,,,,
16,21,12,8,21,10,,,,
36,33,7,21,12,5,4,2,15,
16,12,5,21,30,18,19,22,,
25,,,,,,,,,
13,20,9,4,,,,,,
25,29,11,6,,,,,,
7,25,24,5,16,14,3,1,2,34
12,15,,,,,,,,
17,,,,,,,,,
7,,,,,,,,,
19,2,4,8,36,32,30,11,,
11,25,,,,,,,,
36,31,4,24,1,6,7,9,24,
9,,,,,,,,,
30,28,21,,,,,,,
27,10,21,,,,,,,
25,26,11,16,6,7,15,8,,
27,25,10,17,,,,,,
15,30,28,,,,,,,
36,33,,,,,,,,
6,16,8,19,34,,,,,
6,7,22,27,22,,,,,
28,15,13,16,6,31,14,,,
21,18,20,4,2,18,25,,,
20,7,2,32,25,21,,,,
32,36,8,,,,,,,
27,17,,,,,,,,
27,25,,,,,,,,
23,26,28,12,14,,,,,
26,,,,,,,,,
31,11,14,13,7,8,12,,,
26,30,22,23,24,14,12,,,
16,2,5,,,,,,,
3,1,21,18,8,3,5,,,
8,15,12,9,8,19,24,,,
19,,,,,,,,,
21,7,,,,,,,,
34,32,8,24,,,,,,
4,35,34,23,1,3,2,15,17,6
21,31,12,7,23,,,,,
20,21,7,12,33,35,5,3,27,
21,34,,,,,,,,
32,17,9,17,19,31,1,3,33,
5,1,2,10,21,8,29,24,,
9,10,25,22,,,,,,
3,28,1,4,13,10,,,,
7,13,,,,,,,,
26,27,22,10,16,11,28,30,7,
16,13,,,,,,,,
1,3,8,26,23,25,23,10,21,28
19,9,18,10,,,,,,
15,28,24,18,31,32,21,27,21,13
20,16,13,14,24,25,,,,
7,21,12,,,,,,,
25,27,25,29,,,,,,
27,5,4,,,,,,,
18,34,29,5,7,,,,,
5,1,35,8,31,17,9,24,23,
1,32,36,32,3,27,19,20,26,27
15,8,6,,,,,,,
19,32,34,23,22,24,,,,
36,34,16,24,22,13,21,,,
2,1,2,,,,,,,
5,27,3,,,,,,,
33,35,32,,,,,,,
18,11,16,,,,,,,
10,17,10,20,7,5,31,9,,
15,14,8,17,20,29,7,,,
14,,,,,,,,,
16,5,35,36,34,,,,,
19,17,14,25,10,,,,,
5,17,7,11,,,,,,
6,27,8,35,36,33,36,17,,
15,11,25,29,25,,,,,
30,6,14,8,15,12,31,6,,
5,21,10,,,,,,,
2,3,4,36,14,32,6,7,,
32,33,13,14,8,10,,,,
9,13,12,,,,,,,
23,4,5,1,33,32,5,,,
28,12,8,16,15,12,28,30,5,
25,27,4,10,29,,,,,
22,6,,,,,,,,
30,27,25,27,7,11,,,,
9,28,,,,,,,,
1,2,1,27,34,36,,,,
13,19,26,25,27,3,35,,,
28,4,,,,,,,,
14,7,4,33,19,8,15,,,
5,17,18,,,,,,,
18,7,19,,,,,,,
34,33,,,,,,,,
8,12,11,,,,,,,
20,18,22,10,18,8,15,11,,
30,14,1,,,,,,,
25,6,15,12,31,30,,,,
13,8,,,,,,,,
25,12,9,22,,,,,,
16,6,16,,,,,,,
7,,,,,,,,,
27,17,,,,,,,,
4,16,14,15,2,4,2,,,
5,4,5,1,29,24,13,31,,
21,,,,,,,,,
22,,,,,,,,,
20,,,,,,,,,
11,7,21,10,4,3,25,22,12,22
9,10,2,34,6,,,,,
2,35,24,,,,,,,
16,5,2,4,28,2,18,10,18,
6,5,9,11,,,,,,
19,2,9,12,30,28,25,26,25,17
3,12,14,15,26,,,,,
15,8,7,33,35,33,13,6,31,6
12,9,19,3,15,3,,,,
28,,,,,,,,,
27,26,33,28,29,28,34,11,,
22,11,15,,,,,,,
8,26,,,,,,,,
31,20,14,,,,,,,
5,4,,,,,,,,
25,29,6,7,8,,,,,
31,9,20,35,17,10,,,,
4,21,18,21,13,1,,,,
7,17,9,16,12,28,,,,
11,5,,,,,,,,
31,13,11,7,8,,,,,
27,,,,,,,,,
17,9,4,25,24,17,19,,,
14,29,24,13,15,11,8,31,30,
27,1,8,24,35,11,7,13,6,
20,18,25,29,26,,,,,
11,9,,,,,,,,
6,5,,,,,,,,
7,15,14,13,31,11,14,11,36,
30,31,5,4,30,28,,,,
2,36,32,36,9,,,,,
19,2,9,15,8,13,,,,
11,17,,,,,,,,
9,7,32,16,31,11,7,18,,
25,1,32,2,17,,,,,
10,18,21,8,10,27,6,21,,
15,16,13,18,10,20,,,,
8,20,3,32,5,10,2,,,
25,23,17,18,16,4,3,23,1,
10,18,17,19,17,9,,,,
13,15,3,18,32,9,12,7,,
11,20,10,12,16,15,36,,,
32,36,34,16,14,18,21,9,,
24,29,25,20,8,19,8,6,,
7,4,2,,,,,,,
2,25,,,,,,,,
25,18,21,12,9,15,16,26,18,17
2,33,,,,,,,,
27,8,15,11,23,,,,,
18,26,22,23,36,31,27,7,12,
17,19,8,21,26,1,34,5,,
21,12,31,2,12,35,,,,
33,32,17,10,26,23,4,22,,
35,34,,,,,,,,
36,25,4,2,,,,,,
6,16,23,,,,,,,
14,31,33,,,,,,,
23,18,16,13,14,9,,,,
5,,,,,,,,,
23,16,26,,,,,,,
3,14,8,31,26,17,,,,
16,,,,,,,,,
33,7,16,7,11,6,8,5,2,
26,6,,,,,,,,
6,,,,,,,,,
5,1,27,17,28,21,12,,,
33,22,33,27,22,,,,,
5,,,,,,,,,
20,23,7,15,11,12,,,,
3,13,24,28,29,35,,,,
25,1,26,25,22,,,,,
2,35,,,,,,,,
33,,,,,,,,,
26,22,26,28,27,4,,,,
27,11,1,3,32,31,8,,,
7,6,16,15,34,6,7,,,
23,2,17,25,29,24,,,,
14,15,8,24,28,3,12,7,,
32,33,4,12,,,,,,
12,7,33,,,,,,,
3,11,6,28,27,23,11,12,,
5,1,14,27,3,33,,,,
13,26,27,,,,,,,
36,35,19,20,33,,,,,
9,,,,,,,,,
36,17,2,19,25,34,,,,
18,22,34,9,27,29,,,,
29,26,,,,,,,,
15,16,20,13,14,20,23,35,33,
12,30,1,31,12,17,21,,,
26,24,9,12,7,3,36,26,25,
31,32,18,,,,,,,
8,,,,,,,,,
18,10,9,12,8,34,32,36,3,
18,22,23,31,18,,,,,
27,25,,,,,,,,
5,28,24,3,4,5,,,,
36,35,7,20,17,35,16,30,28,27
33,35,21,6,16,13,19,30,28,
25,22,13,36,,,,,,
24,18,35,15,14,26,9,,,
7,12,2,8,33,32,15,21,26,
7,9,10,8,,,,,,
10,5,23,22,36,,,,,
19,6,5,3,28,3,32,,,
15,22,25,26,23,28,24,32,,
29,21,20,17,8,18,,,,
13,16,,,,,,,,
14,24,9,13,22,27,,,,
32,14,5,28,25,24,29,,,
